iter	Logloss
484	0.0002601066606
485	0.0002601066606
486	0.0002601066606
487	0.0002601066606
488	0.0002601066606
489	0.0002601066606
490	0.0002601066606
491	0.0002601066606
492	0.0002601066606
493	0.0002601066606
494	0.0002601066606
495	0.0002601066606
496	0.0002601066606
497	0.0002601066606
498	0.0002601066606
499	0.0002601066606
500	0.0002601066606
501	0.0002601066606
502	0.0002601066606
503	0.0002601066606
504	0.0002601066606
505	0.0002601066606
506	0.0002601066606
507	0.0002601066606
508	0.0002601066606
509	0.0002601066606
510	0.0002601066606
511	0.0002601066606
512	0.0002601066606
513	0.0002601066606
514	0.0002601066606
515	0.0002601066606
516	0.0002601066606
517	0.0002601066606
518	0.0002601066606
519	0.0002601066606
520	0.0002601066606
521	0.0002601066606
522	0.0002601066606
523	0.0002601066606
524	0.0002601066606
525	0.0002601066606
526	0.0002601066606
527	0.0002601066606
528	0.0002601066606
529	0.0002601066606
530	0.0002601066606
531	0.0002601066606
532	0.0002601066606
533	0.0002601066606
534	0.0002601066606
535	0.0002601066606
536	0.0002601066606
537	0.0002601066606
538	0.0002601066606
539	0.0002601066606
540	0.0002601066606
541	0.0002601066606
542	0.0002601066606
543	0.0002601066606
544	0.0002601066606
545	0.0002601066606
546	0.0002601066606
547	0.0002601066606
548	0.0002601066606
549	0.0002601066606
550	0.0002601066606
551	0.0002601066606
552	0.0002601066606
553	0.0002601066606
554	0.0002601066606
555	0.0002601066606
556	0.0002601066606
557	0.0002601066606
558	0.0002601066606
559	0.0002601066606
560	0.0002601066606
561	0.0002601066606
562	0.0002601066606
563	0.0002601066606
564	0.0002601066606
565	0.0002601066606
566	0.0002601066606
567	0.0002601066606
568	0.0002601066606
569	0.0002601066606
570	0.0002601066606
571	0.0002601066606
572	0.0002601066606
573	0.0002601066606
574	0.0002601066606
575	0.0002601066606
576	0.0002601066606
577	0.0002601066606
578	0.0002601066606
579	0.0002601066606
580	0.0002601066606
581	0.0002601066606
582	0.0002601066606
583	0.0002601066606
584	0.0002601066606
585	0.0002601066606
586	0.0002601066606
587	0.0002601066606
588	0.0002601066606
589	0.0002601066606
590	0.0002601066606
591	0.0002601066606
592	0.0002601066606
593	0.0002601066606
594	0.0002601066606
595	0.0002601066606
596	0.0002601066606
597	0.0002601066606
598	0.0002601066606
599	0.0002601066606
600	0.0002601066606
601	0.0002601066606
602	0.0002601066606
603	0.0002601066606
604	0.0002601066606
605	0.0002601066606
606	0.0002601066606
607	0.0002601066606
608	0.0002601066606
609	0.0002601066606
610	0.0002601066606
611	0.0002601066606
612	0.0002601066606
613	0.0002601066606
614	0.0002601066606
615	0.0002601066606
616	0.0002601066606
617	0.0002601066606
618	0.0002601066606
619	0.0002601066606
620	0.0002601066606
621	0.0002601066606
622	0.0002601066606
623	0.0002601066606
624	0.0002601066606
625	0.0002601066606
626	0.0002601066606
627	0.0002601066606
628	0.0002601066606
629	0.0002601066606
630	0.0002601066606
631	0.0002601066606
632	0.0002601066606
633	0.0002601066606
634	0.0002601066606
635	0.0002601066606
636	0.0002601066606
637	0.0002601066606
638	0.0002601066606
639	0.0002601066606
640	0.0002601066606
641	0.0002601066606
642	0.0002601066606
643	0.0002601066606
644	0.0002601066606
645	0.0002601066606
646	0.0002601066606
647	0.0002601066606
648	0.0002601066606
649	0.0002601066606
650	0.0002601066606
651	0.0002601066606
652	0.0002601066606
653	0.0002601066606
654	0.0002601066606
655	0.0002601066606
656	0.0002601066606
657	0.0002601066606
658	0.0002601066606
659	0.0002601066606
660	0.0002601066606
661	0.0002601066606
662	0.0002601066606
663	0.0002601066606
664	0.0002601066606
665	0.0002601066606
666	0.0002601066606
667	0.0002601066606
668	0.0002601066606
669	0.0002601066606
670	0.0002601066606
671	0.0002601066606
672	0.0002601066606
673	0.0002601066606
674	0.0002601066606
675	0.0002601066606
676	0.0002601066606
677	0.0002601066606
678	0.0002601066606
679	0.0002601066606
680	0.0002601066606
681	0.0002601066606
682	0.0002601066606
683	0.0002601066606
684	0.0002601066606
685	0.0002601066606
686	0.0002601066606
687	0.0002601066606
688	0.0002601066606
689	0.0002601066606
690	0.0002601066606
691	0.0002601066606
692	0.0002601066606
693	0.0002601066606
694	0.0002601066606
695	0.0002601066606
696	0.0002601066606
697	0.0002601066606
698	0.0002601066606
699	0.0002601066606
700	0.0002601066606
701	0.0002601066606
702	0.0002601066606
703	0.0002601066606
704	0.0002601066606
705	0.0002601066606
706	0.0002601066606
707	0.0002601066606
708	0.0002601066606
709	0.0002601066606
710	0.0002601066606
711	0.0002601066606
712	0.0002601066606
713	0.0002601066606
714	0.0002601066606
715	0.0002601066606
716	0.0002601066606
717	0.0002601066606
718	0.0002601066606
719	0.0002601066606
720	0.0002601066606
721	0.0002601066606
722	0.0002601066606
723	0.0002601066606
724	0.0002601066606
725	0.0002601066606
726	0.0002601066606
727	0.0002601066606
728	0.0002601066606
729	0.0002601066606
730	0.0002601066606
731	0.0002601066606
732	0.0002601066606
733	0.0002601066606
734	0.0002601066606
735	0.0002601066606
736	0.0002601066606
737	0.0002601066606
738	0.0002601066606
739	0.0002601066606
740	0.0002601066606
741	0.0002601066606
742	0.0002601066606
743	0.0002601066606
744	0.0002601066606
745	0.0002601066606
746	0.0002601066606
747	0.0002601066606
748	0.0002601066606
749	0.0002601066606
750	0.0002601066606
751	0.0002601066606
752	0.0002601066606
753	0.0002601066606
754	0.0002601066606
755	0.0002601066606
756	0.0002601066606
757	0.0002601066606
758	0.0002601066606
759	0.0002601066606
760	0.0002601066606
761	0.0002601066606
762	0.0002601066606
763	0.0002601066606
764	0.0002601066606
765	0.0002601066606
766	0.0002601066606
767	0.0002601066606
768	0.0002601066606
769	0.0002601066606
770	0.0002601066606
771	0.0002601066606
772	0.0002601066606
773	0.0002601066606
774	0.0002601066606
775	0.0002601066606
776	0.0002601066606
777	0.0002601066606
778	0.0002601066606
779	0.0002601066606
780	0.0002601066606
781	0.0002601066606
782	0.0002601066606
783	0.0002601066606
784	0.0002601066606
785	0.0002601066606
786	0.0002601066606
787	0.0002601066606
788	0.0002601066606
789	0.0002601066606
790	0.0002601066606
791	0.0002601066606
792	0.0002601066606
793	0.0002601066606
794	0.0002601066606
795	0.0002601066606
796	0.0002601066606
797	0.0002601066606
798	0.0002601066606
799	0.0002601066606
800	0.0002601066606
801	0.0002601066606
802	0.0002601066606
803	0.0002601066606
804	0.0002601066606
805	0.0002601066606
806	0.0002601066606
807	0.0002601066606
808	0.0002601066606
809	0.0002601066606
810	0.0002601066606
811	0.0002601066606
812	0.0002601066606
813	0.0002601066606
814	0.0002601066606
815	0.0002601066606
816	0.0002601066606
817	0.0002601066606
818	0.0002601066606
819	0.0002601066606
820	0.0002601066606
821	0.0002601066606
822	0.0002601066606
823	0.0002601066606
824	0.0002601066606
825	0.0002601066606
826	0.0002601066606
827	0.0002601066606
828	0.0002601066606
829	0.0002601066606
830	0.0002601066606
831	0.0002601066606
832	0.0002601066606
833	0.0002601066606
834	0.0002601066606
835	0.0002601066606
836	0.0002601066606
837	0.0002601066606
838	0.0002601066606
839	0.0002601066606
840	0.0002601066606
841	0.0002601066606
842	0.0002601066606
843	0.0002601066606
844	0.0002601066606
845	0.0002601066606
846	0.0002601066606
847	0.0002601066606
848	0.0002601066606
849	0.0002601066606
850	0.0002601066606
851	0.0002601066606
852	0.0002601066606
853	0.0002601066606
854	0.0002601066606
855	0.0002601066606
856	0.0002601066606
857	0.0002601066606
858	0.0002601066606
859	0.0002601066606
860	0.0002601066606
861	0.0002601066606
862	0.0002601066606
863	0.0002601066606
864	0.0002601066606
865	0.0002601066606
866	0.0002601066606
867	0.0002601066606
868	0.0002601066606
869	0.0002601066606
870	0.0002601066606
871	0.0002601066606
872	0.0002601066606
873	0.0002601066606
874	0.0002601066606
875	0.0002601066606
876	0.0002601066606
877	0.0002601066606
878	0.0002601066606
879	0.0002601066606
880	0.0002601066606
881	0.0002601066606
882	0.0002601066606
883	0.0002601066606
884	0.0002601066606
885	0.0002601066606
886	0.0002601066606
887	0.0002601066606
888	0.0002601066606
889	0.0002601066606
890	0.0002601066606
891	0.0002601066606
892	0.0002601066606
893	0.0002601066606
894	0.0002601066606
895	0.0002601066606
896	0.0002601066606
897	0.0002601066606
898	0.0002601066606
899	0.0002601066606
900	0.0002601066606
901	0.0002601066606
902	0.0002601066606
903	0.0002601066606
904	0.0002601066606
905	0.0002601066606
906	0.0002601066606
907	0.0002601066606
908	0.0002601066606
909	0.0002601066606
910	0.0002601066606
911	0.0002601066606
912	0.0002601066606
913	0.0002601066606
914	0.0002601066606
915	0.0002601066606
916	0.0002601066606
917	0.0002601066606
918	0.0002601066606
919	0.0002601066606
920	0.0002601066606
921	0.0002601066606
922	0.0002601066606
923	0.0002601066606
924	0.0002601066606
925	0.0002601066606
926	0.0002601066606
927	0.0002601066606
928	0.0002601066606
929	0.0002601066606
930	0.0002601066606
931	0.0002601066606
932	0.0002601066606
933	0.0002601066606
934	0.0002601066606
935	0.0002601066606
936	0.0002601066606
937	0.0002601066606
938	0.0002601066606
939	0.0002601066606
940	0.0002601066606
941	0.0002601066606
942	0.0002601066606
943	0.0002601066606
944	0.0002601066606
945	0.0002601066606
946	0.0002601066606
947	0.0002601066606
948	0.0002601066606
949	0.0002601066606
950	0.0002601066606
951	0.0002601066606
952	0.0002601066606
953	0.0002601066606
954	0.0002601066606
955	0.0002601066606
956	0.0002601066606
957	0.0002601066606
958	0.0002601066606
959	0.0002601066606
960	0.0002601066606
961	0.0002601066606
962	0.0002601066606
963	0.0002601066606
964	0.0002601066606
965	0.0002601066606
966	0.0002601066606
967	0.0002601066606
968	0.0002601066606
969	0.0002601066606
970	0.0002601066606
971	0.0002601066606
972	0.0002601066606
973	0.0002601066606
974	0.0002601066606
975	0.0002601066606
976	0.0002601066606
977	0.0002601066606
978	0.0002601066606
979	0.0002601066606
980	0.0002601066606
981	0.0002601066606
982	0.0002601066606
983	0.0002601066606
984	0.0002601066606
985	0.0002601066606
986	0.0002601066606
987	0.0002601066606
988	0.0002601066606
989	0.0002601066606
990	0.0002601066606
991	0.0002601066606
992	0.0002601066606
993	0.0002601066606
994	0.0002601066606
995	0.0002601066606
996	0.0002601066606
997	0.0002601066606
998	0.0002601066606
999	0.0002601066606
